fpr,tpr,threshold
0.0,0.0905,0.2819915224215145
0.0,0.091,0.2822278180122343
0.0,0.0915,0.2823960301007131
0.0,0.092,0.2827560482073903
0.0,0.0925,0.2827676577430911
0.0,0.093,0.2828680141225216
0.0,0.0935,0.28509425841855984
0.0,0.094,0.28674848794082397
0.0,0.0945,0.2870587519751633
0.0,0.095,0.2872155752474477
0.0,0.0955,0.2874729062473047
0.0,0.096,0.2875022947587905
0.0,0.0965,0.287874471789217
0.0,0.097,0.28825450971168276
0.0,0.0975,0.28858644320298066
0.0,0.098,0.28912951356417604
0.0,0.0985,0.28955791234909
0.0,0.099,0.2896162837760168
0.0,0.0995,0.28964736341459385
0.0,0.1,0.29007590130451977
0.0,0.1005,0.2901537525287563
0.0,0.101,0.2907807383904658
0.0,0.1015,0.2909176369300911
0.0,0.102,0.29107706686852863
0.0,0.1025,0.2914918580229986
0.0,0.103,0.2914949196281025
0.0,0.1035,0.2917623640003071
0.0,0.104,0.2920405871286543
0.0,0.1045,0.2925352537533372
0.0,0.105,0.29326681115117126
0.0,0.1055,0.2936835347523489
0.0,0.106,0.29400957655076854
0.0,0.1065,0.29470458266019073
0.0,0.107,0.29511715965117236
0.0,0.1075,0.29530555043621154
0.0,0.108,0.2954212975673265
0.0,0.1085,0.29566173890457426
0.0,0.109,0.29723057967346256
0.0,0.1095,0.2973885156278635
0.0,0.11,0.2977268236361257
0.0,0.1105,0.29837349939051083
0.0,0.111,0.2989966659425348
0.0,0.1115,0.2992780050459529
0.0,0.112,0.2993357204786192
0.0,0.1125,0.3007485612757612
0.0,0.113,0.30083092758512475
0.0,0.1135,0.3008379373739005
0.0,0.114,0.30122563925746326
0.0,0.1145,0.301710654109578
0.0,0.115,0.3017407605554897
0.0,0.1155,0.3031479828817366
0.0,0.116,0.30430026534623533
0.0,0.1165,0.3047204556460491
0.0,0.117,0.30472513802249046
0.0,0.1175,0.3049360866493416
0.0,0.118,0.30506013690148204
0.0,0.1185,0.30517321311864076
0.0,0.119,0.30521129828553206
0.0,0.1195,0.3057180356919369
0.0,0.12,0.3060874923012826
0.0,0.1205,0.30618900984729003
0.0,0.121,0.3062849363384339
0.0,0.1215,0.3065161309290416
0.0,0.122,0.3069765903375249
0.0,0.1225,0.3077564802632612
0.0,0.123,0.30831561300138954
0.0,0.1235,0.30856066779367997
0.0,0.124,0.3087196508786909
0.0,0.1245,0.3092600366927494
0.0,0.125,0.30953884331292125
0.0,0.1255,0.3096337119638005
0.0,0.126,0.3098128894647083
0.0,0.1265,0.3100173367764827
0.0,0.127,0.31009873371229324
0.0,0.1275,0.31060806562756293
0.0,0.128,0.31079830472229886
0.0,0.1285,0.3112486267534389
0.0,0.129,0.31144977525472084
0.0,0.1295,0.31176568289403606
0.0,0.13,0.31212671159947325
0.0,0.1305,0.31240684722836065
0.0,0.131,0.3132800673933094
0.0,0.1315,0.3135472697050865
0.0,0.132,0.31430731862178574
0.0,0.1325,0.31441237416456425
0.0,0.133,0.3153084548270536
0.0,0.1335,0.31554166547384055
0.0,0.134,0.3158345856129562
0.0,0.1345,0.3159816541274759
0.0,0.135,0.31615346226447727
0.0,0.1355,0.3167869144347807
0.0,0.136,0.31703483698768387
0.0,0.1365,0.31763707424496623
0.0,0.137,0.31780658244953086
0.0,0.1375,0.31820851600059785
0.0,0.138,0.31862038694744976
0.0,0.1385,0.31929123746081167
0.0,0.139,0.3199694358416001
0.0,0.1395,0.32002617264780187
0.0,0.14,0.3210615508690514
0.0,0.1405,0.3211881924940939
0.0,0.141,0.32249758756606284
0.0,0.1415,0.3225835658114419
0.0,0.142,0.3226917115145709
0.0,0.1425,0.3227892541857751
0.0,0.143,0.3235220452221722
0.0,0.1435,0.32353033290262856
0.0,0.144,0.3244431333655873
0.0,0.1445,0.3244433600812505
0.0,0.145,0.3246496184718535
0.0,0.1455,0.3249090360209682
0.0,0.146,0.32553881016579944
0.0,0.1465,0.32564056225104354
0.0,0.147,0.326209477605514
0.0,0.1475,0.32656587594496134
0.0,0.148,0.32670688086741484
0.0,0.1485,0.3278326448304614
0.0,0.149,0.32815825564783296
0.0,0.1495,0.3281826878470643
0.0,0.15,0.32867686759966397
0.0,0.1505,0.3291390191094383
0.0,0.151,0.3291606384441512
0.0,0.1515,0.3295030326888784
0.0,0.152,0.32955867195058275
0.0,0.1525,0.3295705144386165
0.0,0.153,0.3305531947056748
0.0,0.1535,0.33084344742188354
0.0,0.154,0.33104043286226503
0.0,0.1545,0.3311242727869552
0.0,0.155,0.33117966343376337
0.0,0.1555,0.3315487963350169
0.0,0.156,0.3316631095441699
0.0,0.1565,0.3321459924748582
0.0,0.157,0.33255571145023577
0.0,0.1575,0.3328775161135712
0.0,0.158,0.3330147456775031
0.0,0.1585,0.33340344638121566
0.0,0.159,0.3334688856826584
0.0,0.1595,0.3336400928478819
0.0,0.16,0.3341305529669535
0.0,0.1605,0.3346209645691347
0.0,0.161,0.3346226900576882
0.0,0.1615,0.33528679817057494
0.0,0.162,0.33556200999362396
0.0,0.1625,0.3355680463766787
0.0,0.163,0.33572502558962714
0.0,0.1635,0.33577482360843136
0.0,0.164,0.3360322262686123
0.0,0.1645,0.33637864255430505
0.0,0.165,0.3366092303796274
0.0,0.1655,0.33665883601639457
0.0,0.166,0.33705754926649534
0.0,0.1665,0.33768031330361303
0.0,0.167,0.3376929372620999
0.0,0.1675,0.33793520295820134
0.0,0.168,0.3380315725195703
0.0,0.1685,0.33896795693988
0.0,0.169,0.33897997780039146
0.0,0.1695,0.33973611814043714
0.0,0.17,0.33993146348169967
0.0,0.1705,0.33997976046999345
0.0,0.171,0.34010612117660355
0.0,0.1715,0.3406200961107857
0.0,0.172,0.34067573275145757
0.0,0.1725,0.3406835876588431
0.0,0.173,0.3408411653190897
0.0,0.1735,0.3409398813680373
0.0,0.174,0.34120153639914197
0.0,0.1745,0.3418546520542527
0.0,0.175,0.3418677594692521
0.0,0.1755,0.3419279377541573
0.0,0.176,0.34244878286560065
0.0,0.1765,0.34293529020381086
0.0,0.177,0.34317357266611503
0.0,0.1775,0.3432286990884764
0.0,0.178,0.3432890642625116
0.0,0.1785,0.34432017824151273
0.0,0.179,0.34449607064788024
0.0,0.1795,0.34460280218990824
0.0,0.18,0.34462110978636007
0.0,0.1805,0.34468680951597963
0.0,0.181,0.34492145359039184
0.0,0.1815,0.3449346601081509
0.0,0.182,0.34527009426187016
0.0,0.1825,0.3455502594014591
0.0,0.183,0.34597612919486764
0.0,0.1835,0.3460209517715346
0.0,0.184,0.34604130953459933
0.0,0.1845,0.3463032422054745
0.0,0.185,0.346375791514838
0.0,0.1855,0.34641044816384836
0.0,0.186,0.34644230566931755
0.0,0.1865,0.34666180731212215
0.0,0.187,0.34681217126019437
0.0,0.1875,0.34706830431821045
0.0,0.188,0.34720762702093666
0.0,0.1885,0.34728379267110676
0.0,0.189,0.3473005314746007
0.0,0.1895,0.3475801620726552
0.0,0.19,0.3478587386918872
0.0,0.1905,0.34791335494002673
0.0,0.191,0.3482268821838982
0.0,0.1915,0.34826109821718054
0.0,0.192,0.3493645170009173
0.0,0.1925,0.34958217647466994
0.0,0.193,0.349904674578874
0.0,0.1935,0.34996705919326443
0.0,0.194,0.3504526059291142
0.0,0.1945,0.35055850665053656
0.0,0.195,0.3510479420196323
0.0,0.1955,0.3512790455675864
0.0,0.196,0.35129659386139445
0.0,0.1965,0.3513368998754347
0.0,0.197,0.3520121752178681
0.0,0.1975,0.3520574484340493
0.0,0.198,0.35207378716744786
0.0,0.1985,0.3524113649352869
0.0,0.199,0.3528640489053376
0.0,0.1995,0.3530759885673237
0.0,0.2,0.3540349077625501
0.0,0.2005,0.35409077435132186
0.0,0.201,0.354125843585138
0.0,0.2015,0.3542452483985138
0.0,0.202,0.3543699371409619
0.0,0.2025,0.3547738387067252
0.0,0.203,0.35489431477080857
0.0,0.2035,0.3550335304754144
0.0,0.204,0.3553803722434954
0.0,0.2045,0.35538771850876527
0.0,0.205,0.3554240268901703
0.0,0.2055,0.35553144368000744
0.0,0.206,0.3556078844236902
0.0,0.2065,0.35576833272543273
0.0,0.207,0.3557728623729576
0.0,0.2075,0.3560003009790724
0.0,0.208,0.3564269789026412
0.0,0.2085,0.35654740725559386
0.0,0.209,0.35701365860576095
0.0,0.2095,0.35723319992348257
0.0,0.21,0.3573575408977958
0.0,0.2105,0.3575203331743353
0.0,0.211,0.35814902028836104
0.0,0.2115,0.35869085214258956
0.0,0.212,0.3587550795409137
0.0,0.2125,0.3592050107808191
0.0,0.213,0.3596056114818388
0.0,0.2135,0.359682527306626
0.0,0.214,0.3600034682627886
0.0,0.2145,0.3602963065002136
0.0,0.215,0.3607709123193652
0.0,0.2155,0.36077576298969916
0.0,0.216,0.3610774880498797
0.0,0.2165,0.3615295144651577
0.0,0.217,0.36187435952944313
0.0,0.2175,0.36205553817692426
0.0,0.218,0.3621610770593354
0.0,0.2185,0.3622276417449706
0.0,0.219,0.36234827867226715
0.0,0.2195,0.3624009901586791
0.0,0.22,0.36241858252321013
0.0,0.2205,0.3627614717604444
0.0,0.221,0.36306377301009085
0.0,0.2215,0.3632430162603567
0.0,0.222,0.3635618513296893
0.0,0.2225,0.3637573831508788
0.0,0.223,0.36404779716636826
0.0,0.2235,0.36504721937238194
0.0,0.224,0.36590719006774886
0.0,0.2245,0.3663712086112869
0.0,0.225,0.3666244651075422
0.0,0.2255,0.3670214311439012
0.0,0.226,0.36732997480864515
0.0,0.2265,0.3675037373163126
0.0,0.227,0.3675635584793323
0.0,0.2275,0.36761393522064134
0.0,0.228,0.3677323796887896
0.0,0.2285,0.3678100088959767
0.0,0.229,0.3682220618377462
0.0,0.2295,0.36836665470088037
0.0,0.23,0.36837669907305504
0.0,0.2305,0.36899415696697224
0.0,0.231,0.36918755421987837
0.0,0.2315,0.36922438772912003
0.0,0.232,0.36943013686713333
0.0,0.2325,0.3697704382396372
0.0,0.233,0.3698309445526923
0.0,0.2335,0.370214834026505
0.0,0.234,0.37039241172565074
0.0,0.2345,0.3705193369126656
0.0,0.235,0.37054695584770814
0.0,0.2355,0.3706050262628291
0.0,0.236,0.37091349142522223
0.0,0.2365,0.3710599889537538
0.0,0.237,0.3711920021635279
0.0,0.2375,0.37125059541366123
0.0,0.238,0.3714626058975765
0.0,0.2385,0.37161160132171256
0.0,0.239,0.37239924646731504
0.0,0.2395,0.3724489717085614
0.0,0.24,0.3725733500955788
0.0,0.2405,0.3728271849416762
0.0,0.241,0.37353533886617885
0.0,0.2415,0.3737830708481935
0.0,0.242,0.3738999432935668
0.0,0.2425,0.3748130096198532
0.0,0.243,0.37491416327201454
0.0,0.2435,0.3749364074819074
0.0,0.244,0.3750189011815669
0.0,0.2445,0.37531110351066554
0.0,0.245,0.37546820996230834
0.0,0.2455,0.37563068311893144
0.0,0.246,0.37589356705284693
0.0,0.2465,0.3762410613752556
0.0,0.247,0.3764355231422202
0.0,0.2475,0.3766415492970788
0.0,0.248,0.3768994112140315
0.0,0.2485,0.3770210009995545
0.0,0.249,0.37714353179916993
0.0,0.2495,0.37740735831983596
0.0,0.25,0.37761553654020164
0.0,0.2505,0.3776404644151492
0.0,0.251,0.3777983836968506
0.0,0.2515,0.378286707855937
0.0,0.252,0.3784773091674176
0.0,0.2525,0.3785735631172762
0.0,0.253,0.37868760120053735
0.0,0.2535,0.3787781929428332
0.0,0.254,0.37902483640731666
0.0,0.2545,0.3791102367965671
0.0,0.255,0.3796278503790459
0.0,0.2555,0.37976231196413146
0.0,0.256,0.380197982912298
0.0,0.2565,0.380447546996049
0.0,0.257,0.380544904800896
0.0,0.2575,0.3808370139191156
0.0,0.258,0.3809223891102189
0.0,0.2585,0.38180791189832464
0.0,0.259,0.38185983156829073
0.0,0.2595,0.38191966872790006
0.0,0.26,0.38192842293020735
0.0,0.2605,0.38205837480777727
0.0,0.261,0.38206253504010024
0.0,0.2615,0.38234964635591606
0.0,0.262,0.38250732730287795
0.0,0.2625,0.3825181789879367
0.0,0.263,0.3826395384038024
0.0,0.2635,0.3826670215913901
0.0,0.264,0.38293042127367516
0.0,0.2645,0.3829547749679326
0.0,0.265,0.38333505362248044
0.0,0.2655,0.3835541947845993
0.0,0.266,0.38383843266002526
0.0,0.2665,0.383967483286873
0.0,0.267,0.3840611800175603
0.0,0.2675,0.38437249960547815
0.0,0.268,0.3843919036610157
0.0,0.2685,0.3844216512448446
0.0,0.269,0.38477173647934615
0.0,0.2695,0.3848279105769826
0.0,0.27,0.3850128230065757
0.0,0.2705,0.3850182388683999
0.0,0.271,0.38523359407028845
0.0,0.2715,0.38523799941163583
0.0,0.272,0.3852539723225461
0.0,0.2725,0.38526752953371335
0.0,0.273,0.38530144924551735
0.0,0.2735,0.38534042906584776
0.0,0.274,0.3854592866585841
0.0,0.2745,0.3858643364684343
0.0,0.275,0.38617876903676684
0.0,0.2755,0.38640781829123094
0.0,0.276,0.3865303430676085
0.0,0.2765,0.3871563838238632
0.0,0.277,0.3874260967596389
0.0,0.2775,0.38751106869396734
0.0,0.278,0.3875210189604211
0.0,0.2785,0.38797326673908383
0.0,0.279,0.3886137272083664
0.0,0.2795,0.3887899062229294
0.0,0.28,0.3888831217733726
0.0,0.2805,0.38910805057788456
0.0,0.281,0.3894421470125179
0.0,0.2815,0.3894714327209755
0.0,0.282,0.3898670771303612
0.0,0.2825,0.3910165259396573
0.0,0.283,0.39122513245007395
0.0,0.2835,0.3914567396200458
0.0,0.284,0.39148090056604634
0.0,0.2845,0.39215835103670493
0.0,0.285,0.3922507426572599
0.0,0.2855,0.39226850619955933
0.0,0.286,0.3926043781498004
0.0,0.2865,0.3928237877338382
0.0,0.287,0.39312539823709014
0.0,0.2875,0.3935177921794205
0.0,0.288,0.3936514888699657
0.0,0.2885,0.3936650660370864
0.0,0.289,0.39366842353104614
0.0,0.2895,0.39392629312887995
0.0,0.29,0.39402596835088344
0.0,0.2905,0.3940683671895805
0.0,0.291,0.39408533993911987
0.0,0.2915,0.39453345804559947
0.0,0.292,0.39460201661994654
0.0,0.2925,0.39476703792892487
0.0,0.293,0.39502583747480713
0.0,0.2935,0.39506233335144225
0.0,0.294,0.39512849949537576
0.0,0.2945,0.3952393648205158
0.0,0.295,0.39537004003869636
0.0,0.2955,0.3956477455967603
0.0,0.296,0.39565572509460367
0.0,0.2965,0.3957739976994319
0.0,0.297,0.39612092734771376
0.0,0.2975,0.3961587315457421
0.0,0.298,0.3961948464159577
0.0,0.2985,0.39621455654219584
0.0,0.299,0.396688427528499
0.0,0.2995,0.3970901723578487
0.0,0.3,0.39763927572889113
0.0,0.3005,0.3978300559905855
0.0,0.301,0.3979478030379817
0.0,0.3015,0.39814650803701146
0.0,0.302,0.39815665644942244
0.0,0.3025,0.3984856738848579
0.0,0.303,0.3988801788688051
0.0,0.3035,0.3988850473821345
0.0,0.304,0.3988921450778343
0.0,0.3045,0.39907692294371666
0.0,0.305,0.39931706186845606
0.0,0.3055,0.3993196847732523
0.0,0.306,0.3993667403926632
0.0,0.3065,0.39979406439689935
0.0,0.307,0.4000279774723864
0.0,0.3075,0.40013705806137445
0.0,0.308,0.40021220533535684
0.0,0.3085,0.40025062159699987
0.0,0.309,0.4004241826469128
0.0,0.3095,0.40098992252239696
0.0,0.31,0.4012265180929133
0.0,0.3105,0.40133208386783936
0.0,0.311,0.4017138895662028
0.0,0.3115,0.40191264028283535
0.0,0.312,0.4021476682085594
0.0,0.3125,0.4021980071025635
0.0,0.313,0.4023942336288584
0.0,0.3135,0.40271633289746545
0.0,0.314,0.4027252166494515
0.0,0.3145,0.4030100013431378
0.0,0.315,0.40320561726047355
0.0,0.3155,0.40323714370915154
0.0,0.316,0.4036840708772673
0.0,0.3165,0.4036999745291293
0.0,0.317,0.4038978818296699
0.0,0.3175,0.4041221610338417
0.0,0.318,0.4043845939754962
0.0,0.3185,0.4045271267116811
0.0,0.319,0.40480355111601407
0.0,0.3195,0.4049109739465775
0.0,0.32,0.4058340131399961
0.0,0.3205,0.40592980216545205
0.0,0.321,0.4059531946468611
0.0,0.3215,0.40600800108503354
0.0,0.322,0.4060885453345091
0.0,0.3225,0.40637732761953216
0.0,0.323,0.40638456550831414
0.0,0.3235,0.4066322178453784
0.0,0.324,0.40665909517794696
0.0,0.3245,0.40687019392110646
0.0,0.325,0.40693135569697403
0.0,0.3255,0.40722791092701005
0.0,0.326,0.40736920076267225
0.0,0.3265,0.40738203269976137
0.0,0.327,0.40738204502456066
0.0,0.3275,0.40760537639644256
0.0,0.328,0.4077695571165264
0.0,0.3285,0.40786532564334677
0.0,0.329,0.4080534642718687
0.0,0.3295,0.40819082136630247
0.0,0.33,0.4083162369116582
0.0,0.3305,0.40854647051688187
0.0,0.331,0.4086393020382828
0.0,0.3315,0.40875414566183654
0.0,0.332,0.40879471250720445
0.0,0.3325,0.40887056449473713
0.0,0.333,0.40899298849479593
0.0,0.3335,0.409686214581776
0.0,0.334,0.4100220400275848
0.0,0.3345,0.4103758078337626
0.0,0.335,0.4104347213698404
0.0,0.3355,0.41056504814132455
0.0,0.336,0.41065516198184016
0.0,0.3365,0.41093828721376857
0.0,0.337,0.4110002443488159
0.0,0.3375,0.4110576510922357
0.0,0.338,0.411133497465752
0.0,0.3385,0.4111649631434138
0.0,0.339,0.41145717942363336
0.0,0.3395,0.4117392735475708
0.0,0.34,0.41185504441264065
0.0,0.3405,0.41202872917565037
0.0,0.341,0.412153066811233
0.0,0.3415,0.4122360828326883
0.0,0.342,0.41246482936983897
0.0,0.3425,0.41255206251056087
0.0,0.343,0.412613974424873
0.0,0.3435,0.4131078104560749
0.0,0.344,0.4131375270619204
0.0,0.3445,0.41333636785530947
0.0,0.345,0.4134924021582953
0.0,0.3455,0.41380495930852024
0.0,0.346,0.413940772341711
0.0,0.3465,0.4144540955674285
0.0,0.347,0.41449707607756126
0.0,0.3475,0.4146639938618155
0.0,0.348,0.4147494993725287
0.0,0.3485,0.4148040283509701
0.0,0.349,0.41490999909728676
0.0,0.3495,0.4149389781176862
0.0,0.35,0.4155299481794874
0.0,0.3505,0.4155455877007681
0.0,0.351,0.4156231517293938
0.0,0.3515,0.41573415907753386
0.0,0.352,0.4158384653533155
0.0,0.3525,0.41584621501176233
0.0,0.353,0.41656783552348364
0.0,0.3535,0.4168610286327149
0.0,0.354,0.41721439109394776
0.0,0.3545,0.41728099339075253
0.0,0.355,0.4174571625802811
0.0,0.3555,0.4175254052307874
0.0,0.356,0.41771942145437535
0.0,0.3565,0.41786151988421383
0.0,0.357,0.4179251740316412
0.0,0.3575,0.4179568796541362
0.0,0.358,0.41812758993577026
0.0,0.3585,0.41828224001977565
0.0,0.359,0.41834720981439266
0.0,0.3595,0.41840432338801214
0.0,0.36,0.4184376831764618
0.0,0.3605,0.4187942660795362
0.0,0.361,0.41887423380328803
0.0,0.3615,0.4190861387360194
0.0,0.362,0.41910123136335287
0.0,0.3625,0.4193706334395372
0.0,0.363,0.41937406528111165
0.0,0.3635,0.41976086914015276
0.0,0.364,0.42029562687991606
0.0,0.3645,0.4203878223783232
0.0,0.365,0.4208556721798684
0.0,0.3655,0.42086761271491735
0.0,0.366,0.42113849522553803
0.0,0.3665,0.42127438812642914
0.0,0.367,0.4214015360654897
0.0,0.3675,0.4217143566103907
0.0,0.368,0.42194410706846763
0.0,0.3685,0.4220425166438604
0.0,0.369,0.42251198278328683
0.0,0.3695,0.4225616667919927
0.0,0.37,0.4228132847984756
0.0,0.3705,0.42286557618725584
0.0,0.371,0.4232827966557742
0.0,0.3715,0.4233204966650953
0.0,0.372,0.42366857724927054
0.0,0.3725,0.4239098508199557
0.0,0.373,0.42452441831566257
0.0,0.3735,0.42458640326379227
0.0,0.374,0.4249592926325354
0.0,0.3745,0.4253567966415498
0.0,0.375,0.42546392475165995
0.0,0.3755,0.42560463835927165
0.0,0.376,0.4257924953187878
0.0,0.3765,0.4258627275149258
0.0,0.377,0.42623138474757116
0.0,0.3775,0.4263365492921769
0.0,0.378,0.42642517895668763
0.0,0.3785,0.4264738555356914
0.0,0.379,0.42698553823930274
0.0,0.3795,0.4272177292183754
0.0,0.38,0.42798537161080064
0.0,0.3805,0.42821907016482474
0.0,0.381,0.42836765394275356
0.0,0.3815,0.42851179674396755
0.0,0.382,0.4287878343271414
0.0,0.3825,0.42886947345676296
0.0,0.383,0.42888330395441343
0.0,0.3835,0.428928349282507
0.0,0.384,0.42901617796943126
0.0,0.3845,0.42931829604204574
0.0,0.385,0.42943112614632695
0.0,0.3855,0.4299912199821062
0.0,0.386,0.43008866434773774
0.0,0.3865,0.43024407140877075
0.0,0.387,0.4302448957567021
0.0,0.3875,0.4304494026967104
0.0,0.388,0.4304561887112828
0.0,0.3885,0.4305500418619248
0.0,0.389,0.4305882482075697
0.0,0.3895,0.4305895477756252
0.0,0.39,0.4308599390784631
0.0,0.3905,0.43115112477855555
0.0,0.391,0.43175250881946836
0.0,0.3915,0.431795798924443
0.0,0.392,0.43182806245367944
0.0,0.3925,0.4319670566214372
0.0,0.393,0.43207629293711813
0.0,0.3935,0.4322107983546234
0.0,0.394,0.4324182169397631
0.0,0.3945,0.4326486901933255
0.0,0.395,0.43300113324513967
0.0,0.3955,0.43313045523777804
0.0,0.396,0.4332624125187958
0.0,0.3965,0.4333188202273037
0.0,0.397,0.4336330077964914
0.0,0.3975,0.43406613525003834
0.0,0.398,0.43431607899533564
0.0,0.3985,0.4344029439230067
0.0,0.399,0.4346087857712494
