============================================================
Biblioteca : lfw_opencv
Inicio     : 2026-06-28 15:46:26
============================================================
[2026-06-28 15:46:26] INFO: Dataset=LFW | Pares=4000
[2026-06-28 15:46:26] PAIR: img1=Richard_Myers_0004.jpg, img2=Richard_Myers_0001.jpg, score=0.1640, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0005.jpg, img2=Carlos_Moya_0001.jpg, score=0.2344, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0004.jpg, img2=Carlos_Moya_0003.jpg, score=0.2803, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0004.jpg, img2=Carlos_Moya_0014.jpg, score=0.1957, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0004.jpg, img2=Carlos_Moya_0001.jpg, score=0.2073, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0003.jpg, img2=Carlos_Moya_0014.jpg, score=0.2235, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0003.jpg, img2=Carlos_Moya_0001.jpg, score=0.3041, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Carlos_Moya_0014.jpg, img2=Carlos_Moya_0001.jpg, score=0.2484, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0002.jpg, img2=Alvaro_Uribe_0006.jpg, score=0.2020, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0002.jpg, img2=Alvaro_Uribe_0014.jpg, score=0.1590, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0002.jpg, img2=Alvaro_Uribe_0015.jpg, score=0.1146, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0002.jpg, img2=Alvaro_Uribe_0033.jpg, score=0.1988, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0006.jpg, img2=Alvaro_Uribe_0014.jpg, score=0.1451, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0006.jpg, img2=Alvaro_Uribe_0015.jpg, score=0.1767, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0006.jpg, img2=Alvaro_Uribe_0033.jpg, score=0.2396, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0014.jpg, img2=Alvaro_Uribe_0015.jpg, score=0.1558, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0014.jpg, img2=Alvaro_Uribe_0033.jpg, score=0.1706, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Alvaro_Uribe_0015.jpg, img2=Alvaro_Uribe_0033.jpg, score=0.1870, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0020.jpg, img2=Tiger_Woods_0001.jpg, score=0.2872, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0020.jpg, img2=Tiger_Woods_0018.jpg, score=0.3180, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0020.jpg, img2=Tiger_Woods_0007.jpg, score=0.3028, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0020.jpg, img2=Tiger_Woods_0023.jpg, score=0.3239, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0001.jpg, img2=Tiger_Woods_0018.jpg, score=0.2127, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0001.jpg, img2=Tiger_Woods_0007.jpg, score=0.1775, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0001.jpg, img2=Tiger_Woods_0023.jpg, score=0.2113, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0018.jpg, img2=Tiger_Woods_0007.jpg, score=0.2030, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0018.jpg, img2=Tiger_Woods_0023.jpg, score=0.1872, label=1, decision=MATCH
[2026-06-28 15:46:26] PAIR: img1=Tiger_Woods_0007.jpg, img2=Tiger_Woods_0023.jpg, score=0.1695, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0005.jpg, img2=Heidi_Klum_0004.jpg, score=0.1506, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0005.jpg, img2=Heidi_Klum_0001.jpg, score=0.1659, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0005.jpg, img2=Heidi_Klum_0002.jpg, score=0.1887, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0005.jpg, img2=Heidi_Klum_0003.jpg, score=0.1349, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0004.jpg, img2=Heidi_Klum_0001.jpg, score=0.1097, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0004.jpg, img2=Heidi_Klum_0002.jpg, score=0.1819, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0004.jpg, img2=Heidi_Klum_0003.jpg, score=0.1225, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0001.jpg, img2=Heidi_Klum_0002.jpg, score=0.1780, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0001.jpg, img2=Heidi_Klum_0003.jpg, score=0.1258, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Heidi_Klum_0002.jpg, img2=Heidi_Klum_0003.jpg, score=0.1734, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0007.jpg, img2=Goldie_Hawn_0001.jpg, score=0.2153, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0007.jpg, img2=Goldie_Hawn_0002.jpg, score=0.2256, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0007.jpg, img2=Goldie_Hawn_0004.jpg, score=0.3012, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0007.jpg, img2=Goldie_Hawn_0005.jpg, score=0.3039, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0001.jpg, img2=Goldie_Hawn_0002.jpg, score=0.1971, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0001.jpg, img2=Goldie_Hawn_0004.jpg, score=0.1932, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0001.jpg, img2=Goldie_Hawn_0005.jpg, score=0.2051, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0002.jpg, img2=Goldie_Hawn_0004.jpg, score=0.2842, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0002.jpg, img2=Goldie_Hawn_0005.jpg, score=0.3131, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Goldie_Hawn_0004.jpg, img2=Goldie_Hawn_0005.jpg, score=0.1638, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0003.jpg, img2=Geoff_Hoon_0002.jpg, score=0.2205, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0003.jpg, img2=Geoff_Hoon_0006.jpg, score=0.1342, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0003.jpg, img2=Geoff_Hoon_0007.jpg, score=0.1739, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0003.jpg, img2=Geoff_Hoon_0001.jpg, score=0.1812, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0002.jpg, img2=Geoff_Hoon_0006.jpg, score=0.1578, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0002.jpg, img2=Geoff_Hoon_0007.jpg, score=0.1356, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0002.jpg, img2=Geoff_Hoon_0001.jpg, score=0.2007, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0006.jpg, img2=Geoff_Hoon_0007.jpg, score=0.1652, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0006.jpg, img2=Geoff_Hoon_0001.jpg, score=0.1462, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Geoff_Hoon_0007.jpg, img2=Geoff_Hoon_0001.jpg, score=0.1880, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0001.jpg, img2=Christine_Todd_Whitman_0004.jpg, score=0.1950, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0001.jpg, img2=Christine_Todd_Whitman_0006.jpg, score=0.1765, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0001.jpg, img2=Christine_Todd_Whitman_0002.jpg, score=0.2464, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0001.jpg, img2=Christine_Todd_Whitman_0003.jpg, score=0.2171, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0004.jpg, img2=Christine_Todd_Whitman_0006.jpg, score=0.1643, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0004.jpg, img2=Christine_Todd_Whitman_0002.jpg, score=0.2283, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0004.jpg, img2=Christine_Todd_Whitman_0003.jpg, score=0.1520, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0006.jpg, img2=Christine_Todd_Whitman_0002.jpg, score=0.2101, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0006.jpg, img2=Christine_Todd_Whitman_0003.jpg, score=0.1614, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Christine_Todd_Whitman_0002.jpg, img2=Christine_Todd_Whitman_0003.jpg, score=0.2096, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0005.jpg, img2=Thaksin_Shinawatra_0003.jpg, score=0.1481, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0005.jpg, img2=Thaksin_Shinawatra_0001.jpg, score=0.1562, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0005.jpg, img2=Thaksin_Shinawatra_0006.jpg, score=0.2410, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0005.jpg, img2=Thaksin_Shinawatra_0002.jpg, score=0.1774, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0003.jpg, img2=Thaksin_Shinawatra_0001.jpg, score=0.1893, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0003.jpg, img2=Thaksin_Shinawatra_0006.jpg, score=0.3079, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0003.jpg, img2=Thaksin_Shinawatra_0002.jpg, score=0.1666, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0001.jpg, img2=Thaksin_Shinawatra_0006.jpg, score=0.2727, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0001.jpg, img2=Thaksin_Shinawatra_0002.jpg, score=0.1292, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Thaksin_Shinawatra_0006.jpg, img2=Thaksin_Shinawatra_0002.jpg, score=0.3012, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0005.jpg, img2=Bulent_Ecevit_0001.jpg, score=0.1732, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0005.jpg, img2=Bulent_Ecevit_0004.jpg, score=0.1119, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0005.jpg, img2=Bulent_Ecevit_0006.jpg, score=0.1271, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0005.jpg, img2=Bulent_Ecevit_0002.jpg, score=0.1154, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0001.jpg, img2=Bulent_Ecevit_0004.jpg, score=0.1493, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0001.jpg, img2=Bulent_Ecevit_0006.jpg, score=0.1576, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0001.jpg, img2=Bulent_Ecevit_0002.jpg, score=0.1868, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0004.jpg, img2=Bulent_Ecevit_0006.jpg, score=0.1302, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0004.jpg, img2=Bulent_Ecevit_0002.jpg, score=0.0897, label=1, decision=MATCH
[2026-06-28 15:46:27] PAIR: img1=Bulent_Ecevit_0006.jpg, img2=Bulent_Ecevit_0002.jpg, score=0.1529, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0021.jpg, img2=Rudolph_Giuliani_0020.jpg, score=0.2191, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0021.jpg, img2=Rudolph_Giuliani_0012.jpg, score=0.2436, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0021.jpg, img2=Rudolph_Giuliani_0019.jpg, score=0.1834, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0021.jpg, img2=Rudolph_Giuliani_0007.jpg, score=0.2573, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0020.jpg, img2=Rudolph_Giuliani_0012.jpg, score=0.2396, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0020.jpg, img2=Rudolph_Giuliani_0019.jpg, score=0.2375, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0020.jpg, img2=Rudolph_Giuliani_0007.jpg, score=0.2201, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0012.jpg, img2=Rudolph_Giuliani_0019.jpg, score=0.2353, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0012.jpg, img2=Rudolph_Giuliani_0007.jpg, score=0.1295, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Rudolph_Giuliani_0019.jpg, img2=Rudolph_Giuliani_0007.jpg, score=0.2372, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0006.jpg, img2=Yoko_Ono_0001.jpg, score=0.1583, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0006.jpg, img2=Yoko_Ono_0005.jpg, score=0.1419, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0006.jpg, img2=Yoko_Ono_0003.jpg, score=0.1618, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0006.jpg, img2=Yoko_Ono_0004.jpg, score=0.2203, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0001.jpg, img2=Yoko_Ono_0005.jpg, score=0.1079, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0001.jpg, img2=Yoko_Ono_0003.jpg, score=0.1670, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0001.jpg, img2=Yoko_Ono_0004.jpg, score=0.1559, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0005.jpg, img2=Yoko_Ono_0003.jpg, score=0.1463, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0005.jpg, img2=Yoko_Ono_0004.jpg, score=0.1986, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Yoko_Ono_0003.jpg, img2=Yoko_Ono_0004.jpg, score=0.2357, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0013.jpg, img2=Mohammed_Al-Douri_0005.jpg, score=0.1986, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0013.jpg, img2=Mohammed_Al-Douri_0002.jpg, score=0.1498, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0013.jpg, img2=Mohammed_Al-Douri_0004.jpg, score=0.2229, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0013.jpg, img2=Mohammed_Al-Douri_0015.jpg, score=0.0993, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0005.jpg, img2=Mohammed_Al-Douri_0002.jpg, score=0.1417, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0005.jpg, img2=Mohammed_Al-Douri_0004.jpg, score=0.1650, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0005.jpg, img2=Mohammed_Al-Douri_0015.jpg, score=0.1904, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0002.jpg, img2=Mohammed_Al-Douri_0004.jpg, score=0.2132, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0002.jpg, img2=Mohammed_Al-Douri_0015.jpg, score=0.1201, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Mohammed_Al-Douri_0004.jpg, img2=Mohammed_Al-Douri_0015.jpg, score=0.1870, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0004.jpg, img2=Billy_Crystal_0003.jpg, score=0.1204, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0004.jpg, img2=Billy_Crystal_0006.jpg, score=0.2355, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0004.jpg, img2=Billy_Crystal_0005.jpg, score=0.1989, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0004.jpg, img2=Billy_Crystal_0002.jpg, score=0.2470, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0003.jpg, img2=Billy_Crystal_0006.jpg, score=0.2380, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0003.jpg, img2=Billy_Crystal_0005.jpg, score=0.1805, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0003.jpg, img2=Billy_Crystal_0002.jpg, score=0.2112, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0006.jpg, img2=Billy_Crystal_0005.jpg, score=0.1781, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0006.jpg, img2=Billy_Crystal_0002.jpg, score=0.2163, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Billy_Crystal_0005.jpg, img2=Billy_Crystal_0002.jpg, score=0.1029, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0003.jpg, img2=Paul_Martin_0008.jpg, score=0.1809, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0003.jpg, img2=Paul_Martin_0007.jpg, score=0.1856, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0003.jpg, img2=Paul_Martin_0002.jpg, score=0.1551, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0003.jpg, img2=Paul_Martin_0006.jpg, score=0.1715, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0008.jpg, img2=Paul_Martin_0007.jpg, score=0.1657, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0008.jpg, img2=Paul_Martin_0002.jpg, score=0.1600, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0008.jpg, img2=Paul_Martin_0006.jpg, score=0.1968, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0007.jpg, img2=Paul_Martin_0002.jpg, score=0.1703, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0007.jpg, img2=Paul_Martin_0006.jpg, score=0.1683, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Paul_Martin_0002.jpg, img2=Paul_Martin_0006.jpg, score=0.1413, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0002.jpg, img2=Kevin_Costner_0005.jpg, score=0.1980, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0002.jpg, img2=Kevin_Costner_0006.jpg, score=0.2477, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0002.jpg, img2=Kevin_Costner_0008.jpg, score=0.2241, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0002.jpg, img2=Kevin_Costner_0007.jpg, score=0.2399, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0005.jpg, img2=Kevin_Costner_0006.jpg, score=0.1586, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0005.jpg, img2=Kevin_Costner_0008.jpg, score=0.1391, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0005.jpg, img2=Kevin_Costner_0007.jpg, score=0.1861, label=1, decision=MATCH
[2026-06-28 15:46:28] PAIR: img1=Kevin_Costner_0006.jpg, img2=Kevin_Costner_0008.jpg, score=0.0908, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Kevin_Costner_0006.jpg, img2=Kevin_Costner_0007.jpg, score=0.1537, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Kevin_Costner_0008.jpg, img2=Kevin_Costner_0007.jpg, score=0.1332, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0003.jpg, img2=Ana_Palacio_0004.jpg, score=0.2656, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0003.jpg, img2=Ana_Palacio_0007.jpg, score=0.3304, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0003.jpg, img2=Ana_Palacio_0008.jpg, score=0.2330, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0003.jpg, img2=Ana_Palacio_0002.jpg, score=0.2037, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0004.jpg, img2=Ana_Palacio_0007.jpg, score=0.2471, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0004.jpg, img2=Ana_Palacio_0008.jpg, score=0.2220, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0004.jpg, img2=Ana_Palacio_0002.jpg, score=0.1539, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0007.jpg, img2=Ana_Palacio_0008.jpg, score=0.2046, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0007.jpg, img2=Ana_Palacio_0002.jpg, score=0.2386, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Palacio_0008.jpg, img2=Ana_Palacio_0002.jpg, score=0.1595, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Guevara_0006.jpg, img2=Ana_Guevara_0003.jpg, score=0.2020, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Guevara_0006.jpg, img2=Ana_Guevara_0001.jpg, score=0.1590, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Guevara_0006.jpg, img2=Ana_Guevara_0002.jpg, score=0.1484, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Guevara_0006.jpg, img2=Ana_Guevara_0005.jpg, score=0.1259, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Guevara_0003.jpg, img2=Ana_Guevara_0001.jpg, score=0.1682, label=1, decision=MATCH
[2026-06-28 15:46:29] PAIR: img1=Ana_Guevara_0003.jpg, img2=Ana_Guevara_0002.jpg, score=0.1744, label=1, decision=MATCH
